manufacturer,series,part_number,digikey_pn,capacitance_uF,voltage_V,tolerance,esr_ohm,tan_delta,lifetime_raw,lifetime_hours,lifetime_temp_C,op_temp_raw,op_temp_min_C,op_temp_max_C,ripple_120hz_A,ripple_hf_A,lead_spacing_mm,diameter_mm,height_mm,mounting,package,aec_q200,rohs,datasheet_url
Cornell Dubilier Knowles,381LQ,381LQ181M420H042,381LQ181M420H042-ND,180.0,420,±20%,1.1,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.9,1.3,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LX,381LX181M420H042,381LX181M420H042-ND,180.0,420,±20%,1.11,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.87,,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M420A4P3,SLP181M420A4P3-ND,180.0,420,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.95,1.4,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M420C7P3,SLP181M420C7P3-ND,180.0,420,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.97,1.43,10.0,25.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M420E3P3,SLP181M420E3P3-ND,180.0,420,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.96,1.41,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M420H1P3,SLP181M420H1P3-ND,180.0,420,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.94,1.38,10.0,35.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,381LQ,381LQ181M450H042,"2266-381LQ181M450H042-ND,338-3665-ND",180.0,450,±20%,1.106,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.0,,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LQ,381LQ181M450K022,"2266-381LQ181M450K022-ND,338-3752-ND",180.0,450,±20%,1.013,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.87,1.22,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LR,381LR181M450H042,381LR181M450H042-ND,180.0,450,±20%,1.11,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LR,381LR181M450K022,338-2486-ND,180.0,450,±20%,0.737,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.12,1.6,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LX,381LX181M450J032,381LX181M450J032-ND,180.0,450,±20%,1.11,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.9,,10.0,25.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,381LX,381LX181M450K032,338-2524-ND,180.0,450,±20%,1.1052,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.9,1.2,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,LMB,187LMB450M2CF,187LMB450M2CF-ND,180.0,450,±20%,2.3026,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.1,1.617,10.0,25.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/LMB.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M450C7P3,SLP181M450C7P3-ND,180.0,450,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,1.47,10.0,25.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP181M450E3P3,SLP181M450E3P3-ND,180.0,450,±20%,1.843,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,1.47,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,381LQ,381LQ221M420H452,"2266-381LQ221M420H452-ND,338-3667-ND",220.0,420,±20%,0.83,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.05,,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LR,381LR221M420H452,381LR221M420H452-ND,220.0,420,±20%,0.9,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.05,,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LR,381LR221M420K032,381LR221M420K032-ND,220.0,420,±20%,0.603,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.42,2.03,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LX,381LX221M420H452,381LX221M420H452-ND,220.0,420,±20%,0.9,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.05,,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP221M420C4P3,SLP221M420C4P3-ND,220.0,420,±20%,1.508,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.13,1.66,10.0,25.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP221M420E5P3,SLP221M420E5P3-ND,220.0,420,±20%,1.508,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.1,1.62,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,SLP0712TE (750W),SLP221M420H1P3,SLP221M420H1P3-ND,220.0,420,±20%,1.508,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.1,1.62,10.0,35.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/SLP.pdf
Cornell Dubilier Knowles,381LQ,381LQ221M450A022,338-3668-ND,220.0,450,±20%,0.9043,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,,,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LQ,381LQ221M450K022,338-3755-ND,220.0,450,±20%,0.829,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.0,1.4,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LQ.pdf
Cornell Dubilier Knowles,381LR,381LR221M450A022,338-2281-ND,220.0,450,±20%,0.603,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.42,2.03,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LR,381LR221M450J042,381LR221M450J042-ND,220.0,450,±20%,0.603,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.42,,10.0,25.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LR,381LR221M450J452,338-381LR221M450J452-ND,220.0,450,±20%,0.603,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.42,2.03,10.0,25.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LR,381LR221M450K032,338-2490-ND,220.0,450,±20%,0.603,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.42,2.03,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381LR.pdf
Cornell Dubilier Knowles,381LX,381LX221M450A022,381LX221M450A022-ND,220.0,450,±20%,0.9043,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,1.4,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,381LX,381LX221M450A042,338-2727-ND,220.0,450,±20%,1.206,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.9,1.3,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,381LX,381LX221M450J052,338-2529-ND,220.0,450,±20%,0.9043,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,1.4,10.0,25.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,381LX,381LX221M450K042,338-2530-ND,220.0,450,±20%,0.9043,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.0,1.4,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/381-383.pdf
Cornell Dubilier Knowles,LMB,227LMB450M2DE,227LMB450M2DE-ND,220.0,450,±20%,2.3026,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.22,1.793,10.0,30.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/LMB.pdf
Cornell Dubilier Knowles,LMX,227LMX450M2CG,227LMX450M2CG-ND,220.0,450,±20%,1.5071,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.16,1.7052,10.0,25.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/LMX.pdf
Cornell Dubilier Knowles,LMX,227LMX450M2ED,227LMX450M2ED-ND,220.0,450,±20%,1.5071,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.19,1.7493,10.0,35.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/LMX.pdf
Cornell Dubilier Knowles,LMX,227LMX450M2EE,227LMX450M2EE-ND,220.0,450,±20%,1.5071,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.27,1.867,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.cde.com/resources/catalogs/LMX.pdf
